Date,Day of Week,Weekend,Holiday,Internal Events,Offline Job Count,Network Down,Employees Count,Social Media Count,Guest Count,Mobile Usage Count,Total Swipe Hours,total_usage
2017-08-22,2,0,0,0,100,1,1005,598,4,160,8171.0151113501,12354.71830265258
2017-08-23,3,0,0,0,108,3,1177,698,5,146,9571.692257159,12197.269831233798
2017-08-24,4,0,0,0,97,2,1084,573,5,153,8818.2143167342,12092.20307206915
2017-08-25,5,0,1,0,35,1,0,0,0,0,0.0,54.126770025467984
2017-08-26,6,1,1,0,33,0,27,13,0,0,218.7516601233,383.79323776743956
2017-08-27,7,1,1,0,25,0,38,10,0,0,307.8727068402,486.2707164979111
2017-08-28,1,0,0,0,110,0,1040,555,7,81,8476.026233246701,13359.764179179087
2017-08-29,2,0,0,0,114,5,1178,612,4,92,9572.6461188068,9708.96694645581
2017-08-30,3,0,0,0,116,0,1137,608,0,131,9211.875465192701,14697.983379900947
2017-08-31,4,0,0,0,89,0,1049,525,2,81,8513.2031948376,13339.92405477516
2017-09-01,5,0,0,0,98,2,1186,629,7,135,9658.9055805802,13138.833153800484
2017-09-02,6,1,1,0,22,1,20,16,0,0,162.038266758,278.2323522361909
2017-09-03,7,1,1,0,15,0,50,19,0,0,405.095666895,626.7462481890632
2017-09-04,1,0,1,0,21,0,4,0,0,0,32.4076533516,76.96390723878744
2017-09-05,2,0,0,0,101,2,1150,616,0,115,9317.2003385854,12704.417522201711
2017-09-06,3,0,0,0,107,1,1023,504,5,80,8323.9976031223,12100.63748622554
2017-09-07,4,0,0,0,99,3,1041,574,4,91,8462.6839915145,10580.783355683892
2017-09-08,5,0,0,0,80,3,1025,683,4,106,8333.053378108101,10729.90974736318
2017-09-09,6,1,1,0,28,0,58,20,0,0,469.9109735982,738.3235883311768
2017-09-10,7,1,1,0,27,0,40,20,0,0,324.076533516,536.5818056818119
2017-09-11,1,0,0,0,82,5,1185,647,1,104,9607.915357102,9817.862718976874
2017-09-12,2,0,0,0,111,5,1121,545,4,141,9110.8370585465,9294.82510257675
2017-09-13,3,0,0,0,104,0,1075,620,5,111,8745.2970966931,13978.251568329682
2017-09-14,4,0,0,0,101,1,1018,535,6,127,8290.636088122901,12247.407115713753
2017-09-15,5,0,0,1,86,4,1130,566,1,163,9162.3101235174,4788.911155709351
2017-09-16,6,1,1,0,20,0,44,12,0,0,356.48418686760004,550.2649302722426
2017-09-17,7,1,1,0,32,0,52,18,0,0,421.2994935708,672.7828954132603
2017-09-18,1,0,0,0,80,1,1129,623,3,155,9168.504313559599,13636.542955100325
2017-09-19,2,0,0,0,88,0,1104,646,3,154,8965.9564801121,14452.321375970865
2017-09-20,3,0,0,0,117,1,1129,510,7,104,9197.0965203199,13283.577870935194
2017-09-21,4,0,0,0,95,0,1184,629,3,169,9614.1095471442,15351.037930445978
2017-09-22,5,0,0,0,114,2,1072,512,2,115,8699.5472016093,11744.160195470953
2017-09-23,6,1,1,0,33,0,35,15,0,0,283.5669668265,477.76376987144846
2017-09-24,7,1,1,0,31,1,24,19,0,0,194.4459201096,340.4931425782196
2017-09-25,1,0,0,0,114,1,1136,651,3,83,9225.2177069249,13635.704746012729
2017-09-26,2,0,0,0,113,1,1123,537,3,104,9119.8928335322,13273.515721954604
2017-09-27,3,0,1,0,32,1,0,0,0,0,0.0,49.48733259471359
2017-09-28,4,0,1,0,22,0,4,0,0,0,32.4076533516,78.51038638237225
2017-09-29,5,0,1,0,26,1,5,0,0,0,40.5095666895,91.27122718854491
2017-09-30,6,1,1,0,18,1,47,17,0,0,380.78992688129995,550.2828115491861
2017-10-01,7,1,1,0,25,1,52,18,0,0,421.2994935708,614.6683558381176
2017-10-02,1,0,1,0,26,0,4,0,0,0,32.4076533516,84.69630295671143
2017-10-03,2,0,0,0,98,2,1106,680,7,82,9010.7525135482,12378.530307655074
2017-10-04,3,0,0,0,111,5,1005,527,3,145,8163.86705966,8495.496618936279
2017-10-05,4,0,1,0,31,1,2,0,0,0,16.2038266758,68.36596123326484
2017-10-06,5,0,0,0,114,3,1100,604,1,108,8919.252723380401,11212.61282884183
2017-10-07,6,1,1,0,15,0,29,18,0,0,234.9554867991,390.68763993715555
2017-10-08,7,1,1,0,31,1,31,11,0,0,251.15931347490002,392.0016531877134
2017-10-09,1,0,0,0,107,3,1057,624,0,98,8563.7223981607,10861.236993850753
2017-10-10,2,0,0,0,105,0,1040,506,6,139,8468.8781815567,13384.100085333615
2017-10-11,3,0,0,0,119,0,1129,664,5,100,9182.8004169398,14682.154852392838
2017-10-12,4,0,0,0,93,5,1117,574,7,155,9099.8735602651,9358.521858742017
2017-10-13,5,0,0,0,86,2,1114,518,5,86,9061.2717168712,12035.624039833341
2017-10-14,6,1,1,0,25,0,32,18,0,0,259.2612268128,439.5183152906335
2017-10-15,7,1,1,0,21,1,44,13,0,0,356.48418686760004,514.2949039927454
2017-10-16,1,0,0,0,106,0,1000,622,2,119,8116.209441280401,13166.317056806125
2017-10-17,2,0,0,0,97,5,1158,653,6,99,9424.9039554289,9677.530416100617
2017-10-18,3,0,1,0,17,1,1,0,0,0,8.1019133379,36.50269933200963
2017-10-19,4,0,1,1,19,1,2,0,0,0,16.2038266758,39.79314653848043
2017-10-20,5,0,1,0,24,1,1,0,0,0,8.1019133379,47.32805333710322
2017-10-21,6,1,1,0,28,0,22,15,0,0,178.24209343380002,325.4458771771279
2017-10-22,7,1,1,0,23,1,40,15,0,0,324.076533516,481.5324883726384
2017-10-23,1,0,0,0,84,4,1033,605,5,144,8405.0167365013,9774.365850379992
2017-10-24,2,0,0,0,91,3,1065,584,2,166,8642.833808244,10992.772083002135
2017-10-25,3,0,0,0,109,3,1051,519,3,102,8536.555073203399,10570.085904371406
2017-10-26,4,0,1,0,35,1,2,0,0,0,16.2038266758,74.55187780760404
2017-10-27,5,0,0,0,118,2,1017,658,7,85,8289.682226475,11534.654685929605
2017-10-28,6,1,1,0,20,0,25,14,0,0,202.5478334475,343.94250711758167
2017-10-29,7,1,1,0,21,1,59,12,0,0,478.0128869361,664.985791530268
2017-10-30,1,0,0,0,101,3,1122,677,0,158,9090.3467651242,11692.276262231338
2017-10-31,2,0,1,0,24,0,2,0,0,0,16.2038266758,59.35942205778852
2017-11-01,3,0,0,0,80,2,1110,591,7,118,9043.1601668998,12263.05289544173
2017-11-02,4,0,0,0,119,0,1055,671,5,129,8583.258829935101,13955.086531720532
2017-11-03,5,0,0,0,91,4,1188,601,0,130,9625.0730454256,10884.849416935289
2017-11-04,6,1,1,0,24,0,21,20,0,0,170.1401800959,320.625103439401
2017-11-05,7,1,1,0,28,1,60,20,0,0,486.114800274,706.0030660544118
2017-11-06,1,0,0,0,93,2,1031,568,6,131,8395.9609615156,11523.438445844176
2017-11-07,2,0,0,0,112,4,1038,650,6,165,8452.674354880899,10026.807309891394
2017-11-08,3,0,0,0,104,3,1005,677,2,152,8156.71900797,10703.627685153258
2017-11-09,4,0,0,0,95,2,1161,669,6,156,9449.2096954426,13055.830699863931
2017-11-10,5,0,0,0,113,4,1094,638,5,121,8899.233450113199,10295.934173200207
2017-11-11,6,1,1,0,35,1,53,11,0,0,429.40140690870004,622.8637553655492
2017-11-12,7,1,1,0,27,1,24,13,0,0,194.4459201096,319.3227010328936
2017-11-13,1,0,0,0,115,1,1101,592,5,81,8955.9468434785,13132.067585790954
2017-11-14,2,0,0,0,94,0,1099,646,3,86,8925.4469134226,14221.980403920586
2017-11-15,3,0,0,0,103,1,1025,580,7,92,8354.497533178199,12342.168656181295
2017-11-16,4,0,0,0,83,3,1005,515,4,119,8171.0151113501,10182.286094450395
2017-11-17,5,0,0,0,88,5,1084,512,7,111,8832.5104201143,8859.91155175929
2017-11-18,6,1,1,0,17,1,58,16,0,0,469.9109735982,658.5770043788518
2017-11-19,7,1,1,0,28,0,45,17,0,0,364.58610020550003,586.2458288692867
2017-11-20,1,0,0,0,94,0,1186,686,3,109,9630.31337382,15351.726560801111
2017-11-21,2,0,0,0,93,1,1130,583,6,163,9198.0503819677,13596.134598335037
2017-11-22,3,0,0,0,100,2,1103,642,1,142,8943.5584633941,12406.126728224037
2017-11-23,4,0,0,0,111,1,1139,674,7,88,9278.1156536989,13742.705070768028
2017-11-24,5,0,1,0,24,0,1,0,0,0,8.1019133379,48.237460751911854
2017-11-25,6,1,1,0,33,1,30,12,0,0,243.057400137,387.3794784123126
2017-11-26,7,1,1,0,18,0,41,12,0,0,332.17844685389997,513.806088067443
2017-11-27,1,0,0,0,112,5,1183,625,4,105,9613.1556854963,9806.393470171384
2017-11-28,2,0,0,0,120,0,1022,539,0,133,8280.1554313341,13258.233769144368
2017-11-29,3,0,0,0,94,4,1150,570,2,134,9331.4964419655,10543.503961847347
2017-11-30,4,0,0,0,105,3,1168,602,5,92,9498.7750371179,11731.208722410527
2017-12-01,5,0,0,0,110,4,1053,685,2,162,8545.6108481892,10205.239693855126
2017-12-02,6,1,1,0,23,0,35,13,0,0,283.5669668265,457.30413677860486
2017-12-03,7,1,1,0,34,1,48,10,0,0,388.8918402192,567.7570859381265
2017-12-04,1,0,0,0,116,0,1147,553,5,144,9328.634857022,14719.562326752042
2017-12-05,2,0,0,0,105,0,1141,547,5,139,9280.023376994599,14607.304613338247
2017-12-06,3,0,0,0,110,1,1127,600,0,99,9130.8563318137,13446.010408683404
2017-12-07,4,0,0,0,97,2,1079,668,3,109,8763.4086466646,12158.861362433066
2017-12-08,5,0,0,0,86,1,1143,682,7,166,9310.5233070505,13975.9430148093
2017-12-09,6,1,1,0,30,1,50,15,0,0,405.095666895,594.4833812884123
2017-12-10,7,1,1,0,24,1,48,15,0,0,388.8918402192,564.7793986447674
2017-12-11,1,0,0,0,118,1,1044,637,4,149,8486.9897315282,12848.477611238313
2017-12-12,2,0,0,0,87,3,1150,621,0,113,9317.2003385854,11644.023331292836
2017-12-13,3,0,1,0,24,1,5,0,0,0,40.5095666895,88.17826890137533
2017-12-14,4,0,0,0,110,3,1103,633,2,111,8950.7065150842,11314.659241352474
2017-12-15,5,0,0,0,99,0,1152,612,4,96,9361.9963720214,14763.832558594606
2017-12-16,6,1,1,0,20,0,36,12,0,0,291.6688801644,461.28923982522934
2017-12-17,7,1,1,0,28,1,53,15,0,0,429.40140690870004,622.0280846744469
2017-12-18,1,0,0,0,98,1,1132,598,2,123,9185.6620018833,13543.480942608336
2017-12-19,2,0,0,0,81,1,1142,655,7,113,9302.4213937126,13747.14811253282
2017-12-20,3,0,1,0,24,0,2,0,0,0,16.2038266758,59.35942205778852
2017-12-21,4,0,1,0,23,0,2,0,0,0,16.2038266758,57.81294291420372
2017-12-22,5,0,0,1,120,4,1005,575,7,85,8192.459266420201,4358.344905658161
2017-12-23,6,1,1,0,35,1,24,15,0,0,194.4459201096,336.68937583856757
2017-12-24,7,1,1,0,26,1,41,10,0,0,332.17844685389997,483.8973755519718
2017-12-25,1,0,1,0,28,0,2,0,0,0,16.2038266758,65.54533863212771
2017-12-26,2,0,0,0,114,1,1111,557,4,116,9029.8179251675,13237.440148900132
2017-12-27,3,0,0,0,88,5,1060,635,7,160,8638.064500004699,9141.891602376068
2017-12-28,4,0,0,0,96,5,1131,567,2,161,9177.5600885454,9441.425380366094
2017-12-29,5,0,0,0,85,2,1023,700,7,89,8338.2937065024,11655.155547868262
2017-12-30,6,1,1,0,25,1,55,11,0,0,445.60523358449996,627.8240717118371
2017-12-31,7,1,1,0,19,0,57,15,0,0,461.8090602603,700.7962105905478
2018-01-01,1,0,1,0,19,0,0,0,0,0,0.0,29.383103728111195
2018-01-02,2,0,0,0,83,2,1017,509,5,110,8275.3861230949,11171.047326883912
2018-01-03,3,0,0,0,81,1,1166,563,7,102,9496.8673138222,13732.720359634795
2018-01-04,4,0,0,0,108,0,1193,631,7,122,9715.6189739455,15359.082513887446
2018-01-05,5,0,0,0,106,4,1124,644,7,147,9156.5869536304,10599.995709426219
2018-01-06,6,1,1,0,28,0,24,19,0,0,194.4459201096,357.67948310287244
2018-01-07,7,1,1,0,19,0,47,16,0,0,380.78992688129995,592.0740183602791
2018-01-08,1,0,0,0,109,1,1169,650,4,106,9499.7288987657,14027.23571585821
2018-01-09,2,0,0,0,82,2,1128,654,4,86,9167.5504519118,12496.823588745014
2018-01-10,3,0,0,0,97,2,1015,514,1,159,8230.590089658901,11309.143044930339
2018-01-11,4,0,0,0,112,1,1157,587,5,85,9409.653990401,13697.668182140014
2018-01-12,5,0,0,1,91,1,1017,609,7,138,8289.682226475,7346.15252147143
2018-01-13,6,1,1,0,33,1,56,18,0,0,453.7071469224,667.8904045510682
2018-01-14,7,1,1,0,23,0,38,20,0,0,307.8727068402,508.1519664957195
2018-01-15,1,0,0,0,88,2,1129,627,7,166,9197.0965203199,12671.981101735188
2018-01-16,2,0,0,0,108,1,1084,600,3,113,8803.9182133541,13049.185506730999
2018-01-17,3,0,0,0,118,0,1019,543,2,149,8270.1457947006,13280.076726058182
2018-01-18,4,0,0,0,111,1,1169,631,6,122,9514.0250021458,14031.189794208543
2018-01-19,5,0,0,0,95,1,1029,659,5,107,8372.6090831497,12603.518098417924
2018-01-20,6,1,1,0,32,1,42,15,0,0,340.2803601918,515.8759084470377
2018-01-21,7,1,1,0,25,0,29,17,0,0,234.9554867991,403.6550105445057
2018-01-22,1,0,1,0,30,0,4,0,0,0,32.4076533516,90.88221953105062
2018-01-23,2,0,0,0,85,5,1174,586,0,139,9511.646258695,9690.0385516586
2018-01-24,3,0,0,0,106,5,1056,597,5,115,8591.360743273,8921.739552582641
2018-01-25,4,0,0,0,109,4,1093,576,7,100,8905.4276401554,10075.61283920891
2018-01-26,5,0,1,0,20,0,4,0,0,0,32.4076533516,75.41742809520264
2018-01-27,6,1,1,0,35,0,60,17,0,0,486.114800274,763.9006024625302
2018-01-28,7,1,1,0,29,1,38,13,0,0,307.8727068402,465.3914137950155
2018-01-29,1,0,0,1,95,1,1065,599,6,98,8671.426015004201,7466.45623912739
2018-01-30,2,0,0,0,98,0,1092,528,6,88,8890.1776751275,13868.55244717426
2018-01-31,3,0,1,0,35,0,3,0,0,0,24.3057400137,87.49265394309796
2018-02-01,4,0,0,0,103,4,1064,572,4,93,8649.0279982862,9812.832999669461
2018-02-02,5,0,0,0,94,3,1198,698,2,133,9720.3882821847,12309.18579986901
2018-02-03,6,1,1,0,24,1,46,19,0,0,372.68801354339996,554.3439741766225
2018-02-04,7,1,1,0,35,0,50,20,0,0,405.095666895,660.173251889257
2018-02-05,1,0,0,0,115,2,1184,634,4,107,9621.2575988342,13075.711816701976
2018-02-06,2,0,0,0,118,0,1151,600,7,120,9375.3386137537,14824.592824781794
2018-02-07,3,0,0,0,115,3,1075,544,0,106,8709.556838242901,10846.550703870707
2018-02-08,4,0,0,0,88,2,1023,631,0,143,8288.257344672,11616.043843435096
2018-02-09,5,0,0,0,99,5,1151,660,5,158,9361.0425103736,9809.228803038905
2018-02-10,6,1,1,0,27,1,24,15,0,0,194.4459201096,324.3175426898892
2018-02-11,7,1,1,0,29,0,24,19,0,0,194.4459201096,359.22596224645724
2018-02-12,1,0,0,0,104,4,1042,593,2,88,8456.4898014723,9683.624234242612
2018-02-13,2,0,0,0,108,2,1190,680,6,147,9684.1651822417,13348.843535604921
2018-02-14,3,0,1,0,26,1,5,0,0,0,40.5095666895,91.27122718854491
2018-02-15,4,0,0,0,108,3,1166,564,2,82,9461.127055371899,11589.574936607269
2018-02-16,5,0,1,0,32,0,5,0,0,0,40.5095666895,105.0971391240969
2018-02-17,6,1,1,0,17,0,24,20,0,0,194.4459201096,343.16563335193746
2018-02-18,7,1,1,0,29,1,45,11,0,0,364.58610020550003,531.884449375496
2018-02-19,1,0,1,0,19,1,2,0,0,0,16.2038266758,49.80821151024724
2018-02-20,2,0,0,0,111,0,1046,561,7,91,8524.6377132741,13470.087251185154
2018-02-21,3,0,0,0,93,3,1132,532,7,162,9221.4022603336,11430.094644588728
2018-02-22,4,0,0,0,103,4,1076,593,6,156,8760.5470617211,10130.586342896546
2018-02-23,5,0,0,0,110,5,1090,532,4,120,8859.6777450716,9000.16287135776
2018-02-24,6,1,1,0,31,1,27,10,0,0,218.7516601233,348.6540167949434
2018-02-25,7,1,1,0,26,0,34,17,0,0,275.4650534886,460.81129621747385
2018-02-26,1,0,0,0,106,3,1093,698,2,139,8869.6873817052,11462.637128173443
2018-02-27,2,0,0,0,86,1,1017,644,7,117,8289.682226475,12461.663762776257
2018-02-28,3,0,0,0,87,4,1195,686,4,145,9710.3786455511,11193.956313823392
2018-03-01,4,0,1,0,16,0,3,0,0,0,24.3057400137,58.10955021498678
2018-03-02,5,0,1,0,33,1,5,0,0,0,40.5095666895,102.09658119363851
2018-03-03,6,1,1,0,21,0,52,10,0,0,421.2994935708,635.7922582058452
2018-03-04,7,1,1,0,24,1,57,14,0,0,461.8090602603,654.1949628358817
2018-03-05,1,0,0,0,81,3,1027,526,2,145,8334.9611014038,10456.668169060193
2018-03-06,2,0,0,0,104,2,1163,614,3,92,9443.9693670483,12770.287785609467
2018-03-07,3,0,0,0,120,3,1103,618,3,121,8957.8545667742,11322.230838274407
2018-03-08,4,0,0,0,94,1,1165,638,2,125,9453.025142034001,13979.6181975904
2018-03-09,5,0,0,0,109,4,1013,582,5,87,8242.978469743299,9451.65680666078
2018-03-10,6,1,1,0,22,1,24,15,0,0,194.4459201096,316.5851469719652
2018-03-11,7,1,1,0,23,1,39,19,0,0,315.9746201781,481.3096177955616
2018-03-12,1,0,0,0,82,1,1156,510,6,151,9408.7001287531,13629.86564837555
2018-03-13,2,0,0,0,106,1,1133,699,12,101,9265.2444321217,13783.850351775855
2018-03-14,3,0,0,0,108,5,1021,583,5,170,8307.7937764465,8808.577921465967
2018-03-15,4,0,0,0,113,2,1138,535,0,163,9219.9773785306,12538.935867371227
2018-03-16,5,0,0,0,107,5,1039,548,3,136,8439.3321131486,8740.94969359212
2018-03-17,6,1,1,0,28,1,36,14,0,0,291.6688801644,445.9172476977925
2018-03-18,7,1,1,0,19,1,28,14,0,0,226.8535734612,350.2985042769851
2018-03-19,1,0,0,1,88,5,1171,678,6,153,9530.2288288216,4093.826718868838
2018-03-20,2,0,1,0,21,0,0,0,0,0,0.0,32.476062015280796
2018-03-21,3,0,0,0,111,4,1061,671,4,157,8624.7222582725,10223.182420259403
2018-03-22,4,0,0,0,114,4,1040,559,7,167,8476.026233246701,9825.523513947117
2018-03-23,5,0,0,0,113,1,1048,577,4,83,8519.3973848798,12553.15220100364
2018-03-24,6,1,1,0,27,1,32,18,0,0,259.2612268128,413.5102363039268
2018-03-25,7,1,1,0,18,1,50,11,0,0,405.095666895,565.9359482514034
2018-03-26,1,0,0,0,86,1,1022,685,0,145,8280.1554313341,12673.33490135622
2018-03-27,2,0,0,0,111,4,1076,622,4,82,8746.250958341,10010.121523940876
2018-03-28,3,0,0,0,117,2,1084,644,5,123,8818.2143167342,12219.268633595482
2018-03-29,4,0,1,0,17,0,3,0,0,0,24.3057400137,59.65602935857159
2018-03-30,5,0,1,0,20,1,2,0,0,0,16.2038266758,51.354690653832044
2018-03-31,6,1,1,0,16,0,59,12,0,0,478.0128869361,710.9084332860534
2018-04-01,7,1,1,0,17,0,31,10,0,0,251.15931347490002,396.0451542080961
2018-04-02,1,0,0,0,108,4,1051,513,3,149,8536.555073203399,9724.951117557266
2018-04-03,2,0,0,0,106,2,1041,513,0,142,8434.0917847543,11513.935416823926
2018-04-04,3,0,0,0,109,0,1043,565,6,170,8493.1839215704,13654.886644881286
2018-04-05,4,0,0,0,89,2,1142,559,4,165,9280.9772386424,12614.414385154709
2018-04-06,5,0,0,0,99,4,1159,687,7,145,9440.1539204569,10953.098998667756
2018-04-07,6,1,1,0,25,1,47,18,0,0,380.78992688129995,563.6055863827776
2018-04-08,7,1,1,0,17,1,34,14,0,0,275.4650534886,408.4808693362237
2018-04-09,1,0,0,0,97,3,1132,531,5,97,9207.1061569535,11252.875554254397
2018-04-10,2,0,0,0,99,3,1072,644,7,149,8735.287460059499,11180.28191848184
2018-04-11,3,0,0,0,80,2,1147,599,0,128,9292.8945985717,12636.754256746299
2018-04-12,4,0,0,0,97,0,1074,682,5,91,8737.1951833552,14057.023744273105
2018-04-13,5,0,0,0,106,2,1027,532,6,166,8363.553308164,11511.133989176646
2018-04-14,6,1,1,0,33,0,23,15,0,0,186.34400677169998,344.30023420092857
2018-04-15,7,1,1,0,31,0,55,13,0,0,445.60523358449996,692.1151960448165
2018-04-16,1,0,0,0,103,1,1170,619,4,126,9507.8308121036,14004.869949316813
2018-04-17,2,0,0,0,83,4,1022,604,6,129,8323.0437414745,9649.911670067815
2018-04-18,3,0,0,0,97,3,1103,515,7,164,8986.446773534499,11155.81803430778
2018-04-19,4,0,0,0,89,4,1047,524,7,116,8532.739626612,9613.834597599767
2018-04-20,5,0,0,0,107,1,1017,516,1,144,8246.7939163347,12232.485861751731
2018-04-21,6,1,1,0,33,1,43,17,0,0,348.3822735297,532.629783138686
2018-04-22,7,1,1,0,18,0,38,20,0,0,307.8727068402,500.4195707777955
2018-04-23,1,0,0,0,119,4,1176,580,1,149,9534.9981370609,10839.815403761673
2018-04-24,2,0,0,0,99,0,1009,643,6,111,8217.7188680818,13296.41822333667
2018-04-25,3,0,0,1,114,4,1121,600,1,135,9089.3929034763,4819.064847294363
2018-04-26,4,0,0,0,103,1,1015,588,0,163,8223.4420379688,12434.595889296625
2018-04-27,5,0,0,0,85,2,1170,587,7,104,9529.2749671738,12781.099976342495
2018-04-28,6,1,1,0,32,1,39,17,0,0,315.9746201781,490.2330884308292
2018-04-29,7,1,1,0,29,0,50,19,0,0,405.095666895,648.3969561992503
2018-04-30,1,0,1,0,24,1,2,0,0,0,16.2038266758,57.54060722817125
2018-05-01,2,0,1,0,25,0,4,0,0,0,32.4076533516,83.14982381312663
2018-05-02,3,0,0,0,109,2,1192,662,6,120,9700.3690089175,13250.979922636228
2018-05-03,4,0,0,0,99,5,1098,562,3,140,8917.3450000847,9162.286401743082
2018-05-04,5,0,0,0,82,1,1052,607,7,114,8573.2491933015,12712.39457171801
2018-05-05,6,1,1,0,19,0,31,10,0,0,251.15931347490002,399.13811249526566
2018-05-06,7,1,1,0,30,1,46,10,0,0,372.68801354339996,541.1460615816512
2018-05-07,1,0,0,0,108,5,1172,584,1,162,9502.5904837093,9772.209389827047
2018-05-08,2,0,0,0,89,0,1172,639,0,127,9495.442432019201,15112.093014390779
2018-05-09,3,0,1,0,15,0,4,0,0,0,32.4076533516,67.68503237727865
2018-05-10,4,0,0,0,107,0,1121,627,4,153,9110.8370585465,14623.128614009118
2018-05-11,5,0,0,0,108,4,1169,684,4,158,9499.7288987657,11062.02330144209
2018-05-12,6,1,1,0,26,1,52,12,0,0,421.2994935708,601.2303100107157
2018-05-13,7,1,1,0,28,1,50,15,0,0,405.095666895,591.3904230012427
2018-05-14,1,0,0,0,113,1,1120,671,5,94,9109.8831968986,13555.48778695851
2018-05-15,2,0,0,0,92,2,1135,695,3,118,9217.115793587,12763.889801805719
2018-05-16,3,0,0,0,104,5,1018,560,6,124,8290.636088122901,8603.256990739315
2018-05-17,4,0,0,0,88,2,1099,657,0,98,8904.0027583525,12266.244566918695
2018-05-18,5,0,0,0,81,3,1184,645,2,83,9606.961495454101,11903.904419950539
2018-05-19,6,1,1,0,28,0,48,12,0,0,388.8918402192,607.1246086444278
2018-05-20,7,1,1,0,22,1,30,18,0,0,243.057400137,385.3527328038666
2018-05-21,1,0,0,0,89,1,1156,665,1,164,9372.9598703028,14050.430531584303
2018-05-22,2,0,0,0,85,5,1162,568,2,105,9428.7194020203,9479.196501487077
2018-05-23,3,0,0,0,85,1,1117,534,6,122,9092.725508575,13217.678713775516
2018-05-24,4,0,0,0,116,0,1175,605,1,86,9526.896223723,14993.862114643027
2018-05-25,5,0,0,0,110,1,1183,616,3,150,9606.0076338063,14203.403143697942
2018-05-26,6,1,1,0,16,1,54,19,0,0,437.5033202466,623.6725721564882
2018-05-27,7,1,1,0,35,1,44,19,0,0,356.48418686760004,550.9301369739193
2018-05-28,1,0,0,0,118,0,1171,513,3,146,9508.784673751501,14890.081947536948
2018-05-29,2,0,0,0,89,1,1188,526,3,145,9646.5172004958,13983.69182654508
2018-05-30,3,0,0,0,106,3,1075,582,6,105,8752.4451483832,10939.875260199666
2018-05-31,4,0,0,0,120,1,1193,514,7,161,9715.6189739455,14106.054151028837
2018-06-01,5,0,0,0,118,2,1155,635,7,91,9407.7462671053,12777.284400631692
2018-06-02,6,1,1,0,19,1,53,10,0,0,429.40140690870004,595.6226682396947
2018-06-03,7,1,1,0,21,1,29,16,0,0,234.9554867991,368.5988581122183
2018-06-04,1,0,0,0,94,0,1052,502,5,103,8558.9530899214,13390.637769050942
2018-06-05,2,0,0,1,97,2,1185,582,5,125,9636.5075638622,7044.602817698533
2018-06-06,3,0,0,0,99,3,1139,583,0,167,9228.0792918685,11621.473580160655
2018-06-07,4,0,0,0,83,5,1025,562,7,80,8354.497533178199,8505.24273761375
2018-06-08,5,0,0,0,95,5,1048,679,0,146,8490.805178119599,9128.265236973088
2018-06-09,6,1,1,0,22,0,55,16,0,0,445.60523358449996,685.6891462380466
2018-06-10,7,1,1,0,26,0,56,10,0,0,453.7071469224,688.0124991472759
2018-06-11,1,0,0,0,92,4,1008,658,3,138,8188.1727996737,9710.74088052462
2018-06-12,2,0,0,0,88,2,1040,559,3,115,8447.4340264865,11526.137647294167
2018-06-13,3,0,0,0,104,1,1055,698,1,89,8554.6666231749,12921.622412658864
2018-06-14,4,0,0,0,116,1,1071,543,6,93,8720.0374950316,12739.844005530911
2018-06-15,5,0,1,0,32,0,4,0,0,0,32.4076533516,93.97517781822023
2018-06-16,6,1,1,0,17,1,28,14,0,0,226.8535734612,347.2055459898155
2018-06-17,7,1,1,0,20,0,59,20,0,0,478.0128869361,737.073716488375
2018-06-18,1,0,0,0,95,1,1147,659,4,146,9321.486805331899,13911.626809925949
2018-06-19,2,0,0,0,84,4,1066,559,2,96,8650.9357215819,9769.054542766393
2018-06-20,3,0,0,0,104,3,1085,571,7,119,8840.6123334522,11033.640301349576
2018-06-21,4,0,1,0,27,1,1,0,0,0,8.1019133379,51.96749076785762
2018-06-22,5,0,0,0,96,2,1035,693,5,81,8421.2205631771,11739.658754603694
2018-06-23,6,1,1,0,34,1,54,13,0,0,437.5033202466,636.5246717700279
2018-06-24,7,1,1,0,27,0,36,20,0,0,291.6688801644,492.0939604583054
2018-06-25,1,0,0,0,87,1,1100,599,3,98,8933.5488267605,13137.022436059957
2018-06-26,2,0,0,0,86,5,1090,506,0,93,8831.0855383114,8815.020348789663
2018-06-27,3,0,0,0,107,2,1157,515,7,156,9423.950093781099,12655.080873950572
2018-06-28,4,0,0,0,81,3,1073,694,2,85,8707.6491149472,11099.985064737146
2018-06-29,5,0,0,0,91,1,1158,576,5,138,9417.7559037389,13791.352635200374
2018-06-30,6,1,1,0,27,1,59,10,0,0,478.0128869361,669.2698247347811
2018-07-01,7,1,1,0,23,0,39,13,0,0,315.9746201781,501.7919820021116
2018-07-02,1,0,0,0,100,2,1136,534,6,169,9246.6618619951,12529.011011901279
2018-07-03,2,0,0,0,90,4,1084,559,2,130,8796.7701616641,10005.05640745866
2018-07-04,3,0,0,0,90,4,1200,609,7,135,9772.332367310799,11024.179159208757
2018-07-05,4,0,0,0,117,3,1100,603,2,108,8926.4007750705,11217.262663301408
2018-07-06,5,0,0,0,104,4,1173,655,1,98,9510.6923970472,10843.46425351851
2018-07-07,6,1,1,0,23,1,43,10,0,0,348.3822735297,499.68304590335345
2018-07-08,7,1,1,0,23,1,23,11,0,0,186.34400677169998,297.9293889104908
2018-07-09,1,0,0,0,95,2,1151,629,1,104,9332.4503036133,12709.649752382396
